KO_ID	KO_function	SRS011086	SRS011098	SRS011115	SRS011126	SRS011140	SRS011152	SRS011243	SRS011255	SRS011306	SRS011343	SRS012279	SRS012285	SRS012916	SRS012922	SRS012983	SRS012989	SRS013164	SRS013170	SRS013234	SRS013252	SRS013502	SRS013533	SRS1041114	SRS1055046	SRS1055048	SRS1055055	SRS1055059	SRS149647	SRS149671	SRS149690	SRS149696	SRS149720	SRS149882	SRS149961	SRS149973	SRS150032	SRS893272	SRS893325	SRS893332	SRS893338	SRS893352	SRS893353	SRS893355	SRS893363	SRS893385
K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	126.8175	438.2914	453.6879	1128.9886000000001	164.48239999999998	468.4205	89.6183	172.5598	189.0978	216.4077	302.7414	459.2524	417.4445	412.416	170.21359999999999	37.8241	185.7833	666.2727	0.0	1524.322	19.9683	666.1472	57.1269	231.1142	159.5555	115.3884	139.9004	1153.2131	1196.0792	93.8068	212.3896	20.398	95.3917	1093.2072	1599.0523	136.4024	96.2325	333.9144	55.313599999999994	534.7153	289.7298	77.11099999999999	509.84819999999996	152.5842	397.5783
K01012	biotin synthase [EC:2.8.1.6]	827.4242	388.545	3450.3526	1690.0833	729.0734	895.4723	1577.8227	369.4531	1647.1274	779.7381	2261.6602	1471.3044	2443.5327	1007.516	1713.4734	578.3594	1852.4488999999999	954.9175	725.0655	1851.0087	514.9630999999999	626.8125	316.884	552.526	589.9938999999999	378.8081	639.8627	2673.5362	3064.7357	847.2776	915.8171	711.8404	990.7062	3587.9141	1245.9075	568.9718	238.8192	245.723	159.7218	622.1513	1365.8725	409.749	433.3483	466.1252	1077.9035
K01023	arylsulfate sulfotransferase [EC:2.8.2.22]	54.081	92.4117	711.5201999999999	348.0294	90.0864	149.1553	122.5817	171.5905	384.1692	135.916	125.9197	314.1546	593.3589999999999	56.8018	67.6311	17.2871	220.05949999999999	172.2909	56.747699999999995	452.07120000000003	176.3	58.200500000000005	41.9137	198.1196	12.7811	14.3443	50.6107	50.8237	487.80589999999995	79.1758	208.91250000000002	118.2855	74.8942	246.23680000000002	82.1094	47.9089	34.0245	34.319	14.2138	37.9883	245.952	104.9256	67.5567	32.9661	87.223
K01026	propionate CoA-transferase [EC:2.8.3.1]	0.0	0.0	35.176	6.7333	0.0	14.819500000000001	0.0	0.0	14.127500000000001	10.1679	40.3551	8.1786	41.0158	0.0	0.0	4.9312	25.1906	0.0	0.0	0.0	0.0	6.1966	0.0	8.6245	0.0	0.0	0.0	0.0	259.34340000000003	43.3671	0.0	0.0	0.0	25.5674	0.0	0.0	0.0	0.0	0.0	0.0	16.821	20.8087	0.0	0.0	11.9434
K01034	acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9]	2.9572	6.9144	519.3161	64.0108	77.8135	115.5993	172.1159	58.2599	271.7568	58.6453	500.84860000000003	195.56879999999998	457.67830000000004	0.0	48.0199	3.4654	361.8213	107.5105	17.4962	174.1376	14.1346	40.1597	0.0	70.0218	0.0	14.4954	14.7324	4.0612	448.7758	89.1059	21.6575	103.7176	51.729	180.2966	11.7325	17.4832	10.292	0.0	0.0	0.0	45.4132	29.1149	10.289	17.0031	0.0
K01035	acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]	7.4977	10.6261	602.0274	179.1895	8.8279	88.5848	9.4047	87.12610000000001	333.0065	52.3844	206.0893	197.0771	123.842	0.0	43.0694	11.1697	359.986	121.08590000000001	18.0	143.65019999999998	11.6259	8.1385	0.0	56.4872	0.0	4.9895	6.9225	8.7312	643.3987	57.0769	0.0	112.4674	42.7583	211.44650000000001	22.3889	18.3846	6.3032	0.0	0.0	0.0	16.4047	21.7242	8.3623	19.0214	0.0
K01039	glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	0.0	21.3501	595.537	180.59820000000002	71.1033	115.3628	108.6551	20.2175	249.85129999999998	65.9393	319.2346	104.0578	404.5871	0.0	46.4084	15.2254	194.2233	95.5452	0.0	123.7205	14.7306	12.149000000000001	0.0	51.4824	0.0	0.0	10.717	4.5524	365.2347	77.2789	10.2411	24.153	70.47240000000001	275.4831	22.4535	8.1216	29.457700000000003	0.0	0.0	0.0	35.2804	29.849600000000002	12.9109	16.516	8.7117
K01040	glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	7.5575	17.5672	571.7419	210.7577	74.9341	39.3147	101.0684	92.2813	213.2793	59.6013	22.6855	230.4639	405.3844	2.9534	39.0	18.699	219.2058	172.2526	0.0	123.9813	14.0	77.6382	0.0	48.6443	0.0	20.4366	23.3527	7.6953	363.78	68.577	12.4739	20.8047	70.9988	278.001	22.7359	9.0124	24.4054	0.0	0.0	4.1351	42.253099999999996	28.826	11.857	17.7743	13.1693
K01041	glutaryl-CoA transferase [EC:2.8.3.-]	0.0	10.4439	0.0	234.3915	0.0	23.2629	0.0	27.0	0.0	19.9943	0.0	24.0459	0.0	43.2015	0.0	0.0	0.0	15.6085	0.0	0.0	0.0	42.8067	0.0	0.0	8.5979	3.0955	0.0	110.3808	0.0	0.0	93.5889	0.0	0.0	0.0	17.3514	0.0	0.0	0.0	0.0	82.7707	0.0	0.0	10.041	0.0	0.0
K01042	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	217.8942	77.82900000000001	991.8905	603.9847	595.6652	130.8102	1603.9847	66.952	482.40139999999997	639.0908	929.0771	349.9153	613.1181	397.6763	571.021	109.6652	1182.4255	248.4161	158.5743	164.1581	350.1758	88.16619999999999	82.16290000000001	80.7051	134.0843	4.6254	123.6846	159.3376	473.946	152.6852	173.5381	175.3251	208.6002	506.5732	13.0	65.1973	68.278	36.4362	7.8778	47.5069	295.2544	120.8766	45.9795	138.29860000000002	197.2213
K01046	triacylglycerol lipase [EC:3.1.1.3]	0.0	92.2175	636.9588	151.2628	227.0	135.4084	97.7724	43.619	22.7452	0.0	129.0	155.7893	443.8478	34.3578	1495.5877	329.47560000000004	13.4615	157.0566	0.0	85.5899	35.3782	90.39609999999999	0.0	4.3397	222.6526	53.9119	120.67779999999999	323.93	117.6058	217.5913	363.67580000000004	0.0	492.1074	234.7019	52.8166	155.0	0.0	84.9786	16.2788	35.4924	14.0	0.0	23.7079	22.3174	307.4573
K01047	secretory phospholipase A2 [EC:3.1.1.4]	55.7252	58.903	0.0	68.0718	0.0	6.2292	0.0	52.1173	25.3021	0.0	27.0	18.0	0.0	0.0	0.0	21.0569	0.0	0.0	0.0	23.8765	6.9928	8.7209	0.0	0.0	22.7346	0.0	0.0	0.0	0.0	76.1188	34.2713	0.0	13.6041	11.1084	11.0	5.1973	0.0	0.0	0.0	15.9754	3.8473	0.0	0.0	0.0	41.6355
K01048	lysophospholipase [EC:3.1.1.5]	141.5117	46.5662	385.6219	293.25260000000003	361.3562	40.422000000000004	1254.7617	0.0	35.5382	383.3814	242.2889	259.9705	276.3309	198.8162	589.8729	131.6454	788.7746	110.93520000000001	176.1774	37.0	120.3355	35.4444	5.4948	41.277699999999996	97.3098	25.9078	0.0	98.40589999999999	310.1971	125.8027	14.479	51.9124	119.4418	55.4835	9.991	74.59649999999999	12.0	0.0	0.0	55.074	13.442	46.2459	12.1346	83.5772	224.1571
K01051	pectinesterase [EC:3.1.1.11]	18.2379	0.0	41.7037	0.0	0.0	0.0	0.0	18.3347	0.0	0.0	57.3943	6.8178	92.1599	0.0	0.0	21.910600000000002	0.0	17.5242	30.5319	66.7173	0.0	0.0	15.619	20.0553	0.0	0.0	5.5742	0.0	44.8223	19.069	0.0	29.8646	0.0	71.2787	0.0	0.0	0.0	0.0	0.0	0.0	17.6332	32.96	0.0	11.438	0.0
K01053	gluconolactonase [EC:3.1.1.17]	0.0	0.0	25.2457	17.4181	0.0	0.0	0.0	24.316300000000002	0.0	7.6041	21.9859	0.0	0.0	4.9396	0.0	0.0	0.0	61.3799	0.0	106.5861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3959	0.0	0.0	0.0	0.0	0.0	0.0	42.3948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01054	acylglycerol lipase [EC:3.1.1.23]	0.0	0.0	176.45929999999998	0.0	60.6148	0.0	0.0	0.0	37.9667	0.0	77.7123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.9025	0.0	0.0	0.0	16.5741	87.2173	0.0	50.1593	87.4691	0.0	0.0	0.0	0.0	18.042	0.0	0.0	0.0
K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	3072.8941999999997	1328.1142	4981.3578	3163.112	2785.5392	2243.0332	1981.6337999999998	1122.5421	3858.1962	1475.665	3876.6678	2564.3397999999997	6660.6155	1910.9659	3213.2813	782.3615	3100.576	1719.4828	5919.9145	4187.7107	1212.5017	1908.1714	872.1642	1662.4078	503.6209	634.5714	1067.1758	3207.1846	6872.9327	2654.1342	1091.7693	1784.5821	1457.1817	5036.1428	2619.9227	783.5796	817.0184	596.2926	553.8618	1056.6564	2224.2154	1755.4671	1122.4431	930.6564	1851.9349
K01057	6-phosphogluconolactonase [EC:3.1.1.31]	581.1469	1069.0319	1742.845	999.9352	734.5427	783.6041	1224.8086	289.4428	859.4681	668.9920999999999	1457.454	977.2833	3276.1613	692.9096	2562.4089	634.2975	1647.8951	701.6031	587.7384	1046.4519999999998	534.8088	517.3982	259.9116	787.8733	528.2422	300.9611	601.9067	2646.203	2341.4965	569.1890999999999	593.877	234.2901	771.7058999999999	2264.9836999999998	1507.3869	417.9935	386.8154	370.42130000000003	138.7709	590.037	629.0913	600.0634	457.1176	283.95390000000003	1362.4727
K01058	phospholipase A1/A2 [EC:3.1.1.32 3.1.1.4]	20.3229	192.7774	1249.4329	1034.3219	224.2193	342.9662	126.9265	334.1353	94.8194	136.6613	316.6176	679.1258	755.6262999999999	687.6671	1769.999	403.35310000000004	95.9842	361.4413	31.1765	588.3621	108.919	159.9887	31.3579	50.3298	276.1263	171.6956	73.3861	1343.2553	251.9008	180.1841	462.9488	26.816699999999997	697.6525	301.88449999999995	272.442	195.4733	43.7923	111.0182	16.301099999999998	175.6101	156.2441	7.7515	242.85829999999999	31.1676	399.3267
K01060	cephalosporin-C deacetylase [EC:3.1.1.41]	302.2792	37.1927	389.5487	124.71719999999999	324.1983	441.42	215.95440000000002	74.90480000000001	473.084	134.5147	399.2197	146.3638	504.1153	91.1243	622.6383999999999	149.0245	366.1835	212.1664	771.1865	252.12390000000002	113.78399999999999	146.631	77.5112	80.0592	58.7408	26.6357	144.227	116.28640000000001	840.9596	335.83250000000004	182.8697	374.97	210.8706	610.2049	8.5515	124.9621	52.8048	35.4648	60.905499999999996	85.3551	60.0045	166.6585	3.6541	96.5122	56.6393
K01066	acetyl esterase [EC:3.1.1.-]	56.4414	21.93	17.4312	12.3745	0.0	0.0	16.5117	32.9321	18.7696	87.2296	14.2793	0.0	35.0479	19.1471	0.0	0.0	0.0	0.0	11.5902	0.0	5.474	13.393	0.0	5.7258	6.6069	0.0	8.318	0.0	46.1743	25.7849	0.0	14.1896	0.0	17.4118	0.0	0.0	0.0	10.2745	0.0	8.0	8.6045	25.8919	15.3899	0.0	49.9226
K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	1243.3515	364.9081	3711.8828	2005.1867	1662.3522	1308.261	1417.1372000000001	538.3316	2434.2145	1226.432	2917.86	1305.6901	2929.4322	1175.672	4323.6056	1040.0882	3070.392	949.5701	767.4199	937.0416	921.2926	459.8488	380.3348	647.5019	875.5271	463.2708	793.4892	3029.8484	3913.2008	1515.8146	915.2482	1029.3924	1639.4864	2990.2278	818.237	855.6091	273.5547	406.4509	194.4992	682.1641	1080.1959	702.0807	388.582	586.8939	1611.7281
K01070	S-formylglutathione hydrolase [EC:3.1.2.12]	12.5105	19.4492	1085.0708	331.6398	320.5794	269.6073	402.1297	66.17880000000001	83.91980000000001	20.3844	256.86400000000003	436.82140000000004	1066.3152	839.0245	2853.3684999999996	580.6484	136.7559	58.0772	0.0	51.6775	242.701	50.8836	10.436599999999999	19.0848	154.6304	138.649	253.33210000000003	851.9001000000001	151.9807	519.8035	580.4365	0.0	872.6027	486.0809	107.8357	334.5254	25.0	49.8364	10.8799	173.252	40.439	26.097499999999997	90.8459	11.717400000000001	277.0714
K01077	alkaline phosphatase [EC:3.1.3.1]	51.0	105.86359999999999	342.4008	503.93989999999997	66.4555	57.091499999999996	69.0	238.8898	119.7976	80.7608	109.0589	445.21659999999997	131.815	200.22379999999998	31.6603	61.114599999999996	278.9366	286.36310000000003	14.4255	432.2564	0.0	154.4406	54.4923	84.0806	29.210700000000003	54.4688	20.5931	171.107	46.918	10.2535	230.2191	61.9621	93.1215	43.17700000000001	115.8816	0.0	24.4578	25.697200000000002	0.0	47.9589	44.1758	108.8184	98.5638	15.4063	108.9099
K01079	phosphoserine phosphatase [EC:3.1.3.3]	1437.3322	576.1588	2242.8933	1552.5453	1519.6958	916.0213	1418.9660000000001	380.433	2368.0471	889.0322	1529.5906	1231.5813	3317.9034	1023.8649999999999	2878.8246	599.4069	1794.5325	688.7588000000001	2148.5172	1293.5943	706.3434	435.2648	346.3353	695.3925	464.9497	249.5241	521.3081	2067.6793	2837.6647000000003	1232.4634	643.1229000000001	883.7677	912.489	2113.64	995.9444	643.2615	433.868	396.3454	173.8841	734.7977999999999	887.3113	749.5198	498.913	554.0792	1164.3525
K01081	5'-nucleotidase [EC:3.1.3.5]	251.1105	14.738	42.5737	84.4498	59.5903	14.2674	68.2523	55.919700000000006	298.0872	35.8368	300.292	114.728	2652.0281	128.4502	158.65019999999998	0.0	14.3655	21.6381	38.6046	26.7093	83.81	23.747700000000002	92.72529999999999	212.0134	20.4428	0.0	0.0	376.3903	527.8113999999999	173.5454	9.2636	305.7106	121.9767	495.3197	0.0	79.5663	86.2613	85.4629	45.2906	74.02929999999999	24.8199	27.3446	85.2201	82.8559	68.5985
K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	91.6853	188.11270000000002	156.1397	741.5826000000001	373.12059999999997	433.8248	604.4829	121.1017	890.4297	646.2321000000001	328.6719	295.26869999999997	475.3742	14.3165	182.57729999999998	139.0095	1003.7918	467.6269	190.7674	737.9042	246.0892	324.6992	39.6914	46.5553	147.0447	89.4712	18.150100000000002	601.7599	254.2879	86.782	139.96280000000002	90.0705	89.3271	190.7937	407.1386	60.139900000000004	23.195500000000003	165.6331	31.203200000000002	309.6771	120.4087	11.5006	322.6714	99.6911	314.9715
K01085	glucose-1-phosphatase [EC:3.1.3.10]	209.6577	162.3317	120.9719	599.1626	108.50470000000001	364.3458	621.8362	157.7317	1091.8429	622.2047000000001	731.3591	508.3624	411.8598	356.3548	367.58189999999996	163.9575	1273.8695	241.5564	154.0337	346.9071	295.8364	33.6627	152.8641	155.46450000000002	0.0	44.9474	184.7863	361.19010000000003	498.5911	678.8315	342.9015	34.953500000000005	68.69669999999999	477.82309999999995	72.9947	188.2142	132.2935	42.4809	47.9464	87.5663	187.2559	63.5373	32.8375	188.2534	413.5186
K01087	trehalose 6-phosphate phosphatase [EC:3.1.3.12]	0.0	131.2364	0.0	308.6737	0.0	146.9829	0.0	16.6855	0.0	92.0	0.0	193.5397	0.0	0.0	0.0	6.7527	0.0	205.7382	0.0	548.5733	0.0	9.7621	0.0	0.0	32.7881	55.0	0.0	370.9607	0.0	0.0	18.5668	0.0	0.0	0.0	279.3413	0.0	0.0	125.7608	0.0	151.1613	0.0	0.0	9.3978	0.0	265.60020000000003
K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	0.0	52.9412	37.0595	192.2234	13.9118	195.902	0.0	11.0882	0.0	11.4742	13.0469	78.3278	0.0	184.9912	211.685	106.17790000000001	0.0	83.6067	0.0	41.8497	0.0	7.9692	5.4022	0.0	58.786699999999996	27.3202	0.0	25.603499999999997	0.0	0.0	122.88199999999999	0.0	0.0	0.0	0.0	0.0	0.0	7.674	0.0	0.0	0.0	0.0	0.0	0.0	168.1956
K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	3346.1047	564.6716	5456.5783	2408.0379	2867.9618	1494.5048	2147.0172000000002	784.6474	4141.6244	1205.2572	4737.6921	1558.1165	7125.6619	1924.7235	5080.6272	1213.2869	2496.957	1164.1547	3847.3613	2447.3878	1320.1751	880.6276	1065.7761	1597.1597	832.4343	377.3507	1440.8214	3905.1048	9136.1714	3450.9443	1611.2945	3112.0951	1936.3969	6640.1305	1893.5024999999998	1274.7363	945.7529	542.5417	340.4451	891.1429	2986.4587	1782.1215	530.2225000000001	1175.6863	1636.7629
K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	171.0171	296.7463	2587.1896	1167.527	327.1581	604.5173	317.4679	347.1612	264.831	560.5577	793.1903	579.2343	1718.291	769.879	3005.9858999999997	798.1258	986.6975	431.4455	149.7321	767.5244	242.10850000000002	441.98220000000003	28.1526	118.7406	663.8694	276.5003	405.3857	3231.7444	421.3768	333.6629	853.9534	194.20929999999998	1073.6235000000001	681.4551	558.9956000000001	425.8792	240.5591	260.1412	68.1635	628.8387	86.1499	134.1463	466.3652	197.9091	907.9471
K01095	phosphatidylglycerophosphatase A [EC:3.1.3.27]	120.6884	139.7659	1387.3424	778.0638	675.5441	612.5072	1841.5256	146.11339999999998	1062.7994	780.3669	1027.1870000000001	592.2125	714.4327999999999	677.1635	1706.9812000000002	463.6505	1260.5418	313.048	134.1107	399.0168	298.1085	148.0905	53.9857	112.2183	316.4745	153.0864	175.9829	1182.8765	663.3217	348.08189999999996	523.245	126.6737	518.1306	459.8448	209.1246	226.03109999999998	25.447400000000002	130.4083	23.131500000000003	187.13729999999998	89.30879999999999	71.9783	102.8053	96.96770000000001	556.0313
K01096	phosphatidylglycerophosphatase B [EC:3.1.3.27 3.6.1.75 3.1.3.4 3.6.1.27]	97.6833	80.637	471.1968	237.31220000000002	214.29860000000002	285.0963	1239.3057999999999	35.3838	677.9047	531.865	93.9825	186.9921	107.4318	36.497	265.6536	113.91149999999999	825.4922	125.7695	149.6723	162.4823	163.8317	21.310499999999998	41.7114	10.854	102.561	76.24839999999999	52.6116	135.5051	47.0959	47.3526	91.3896	69.87299999999999	77.13499999999999	131.4837	70.6022	112.4196	0.0	43.1593	0.0	96.45779999999999	9.4504	8.19	4.8514	90.3571	82.9697
K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	7.5952	0.0	214.4222	0.0	16.4528	0.0	0.0	4.5159	79.2247	0.0	248.0731	0.0	171.2242	0.0	0.0	0.0	44.0958	4.5598	0.0	0.0	0.0	12.6608	14.2157	120.81370000000001	0.0	0.0	9.0367	0.0	197.9347	27.7786	0.0	0.0	15.9375	66.4804	0.0	0.0	0.0	0.0	0.0	0.0	48.242	6.6036	0.0	34.6531	0.0
K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	115.9468	287.51390000000004	541.6656	778.1373	342.7654	410.8904	724.2754	228.5487	723.6219	533.9562999999999	375.5055	341.9662	130.7111	1187.7151	368.5352	242.3426	824.0073	195.6289	125.01050000000001	240.1411	225.3158	84.0217	0.0	78.77850000000001	133.8035	126.8	91.3381	615.1347000000001	246.5839	73.1409	254.3446	55.0584	123.86800000000001	132.0094	66.5371	72.0828	0.0	57.0635	10.8368	168.1832	34.1815	21.8333	119.16460000000001	77.5178	320.0346
K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	405.4897	250.56	1401.8682	730.6326	904.7652	726.4658	2160.9941	121.8545	2588.4236	1246.6985	1336.966	505.9049	755.9755	257.2469	906.4768	217.3619	1237.6979000000001	574.4106	968.6262	498.8148	440.8035	229.0702	204.65970000000002	267.0856	212.03570000000002	108.354	381.2325	274.9106	876.7832	847.0450000000001	345.3288	499.1884	308.6468	1186.6502	90.97	322.483	189.6145	91.722	64.6728	171.784	397.7176	350.1687	69.62219999999999	410.8663	405.36249999999995
K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	485.5715	405.1645	950.3876	1239.2116	658.9849	595.7246	304.9235	398.4926	889.4665	861.6132	1148.9853	1103.5049	5820.5254	761.6947	293.9916	217.4882	1518.8198	625.2616	304.66409999999996	714.1173	246.0333	373.1211	216.5477	924.0035	284.5688	97.2004	136.2773	1008.034	2133.564	592.8308	349.6083	322.4971	469.17	1521.4331	808.4087	161.9671	408.5948	222.5919	98.7043	446.8805	669.0327000000001	615.8554	254.6868	318.3113	622.7431
K01129	dGTPase [EC:3.1.5.1]	1022.4771	924.591	3891.0755	1597.468	1286.2525	901.6826	1407.417	653.3952	1964.3179	830.3286	2060.6868	1494.0473	5521.2666	1266.7089	2348.8606	625.7461	2024.0931	1215.4657	727.667	1571.324	381.326	444.3499	562.198	1059.0962	568.9149	370.3297	769.8132	2411.9072	4133.7799	1631.4289	712.8774	1162.8835	1081.8876	3002.5584	1251.6254999999999	398.3361	474.3622	368.4566	192.985	926.817	1630.3967	1175.9419	714.258	589.2932	1493.1387
K01130	arylsulfatase [EC:3.1.6.1]	272.1029	26.4592	9.3983	36.227199999999996	80.9939	24.4784	0.0	0.0	86.1156	0.0	0.0	113.9893	26.2802	0.0	38.4337	0.0	26.5253	0.0	132.7254	72.0281	0.0	27.0286	8.7486	0.0	0.0	0.0	26.2368	13.0	79.5989	12.8327	23.4078	89.5333	80.4542	108.8702	0.0	0.0	0.0	0.0	0.0	0.0	9.8764	34.0759	0.0	8.2384	5.0403
K01136	iduronate 2-sulfatase [EC:3.1.6.13]	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.9188	0.0	22.0777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1733	5.5343	0.0	0.0	0.0	0.0	11.9041	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.3985	0.0	13.0476	0.0
K01138	uncharacterized sulfatase [EC:3.1.6.-]	0.0	0.0	134.20909999999998	0.0	8.613	0.0	0.0	0.0	51.7119	0.0	42.0647	10.116900000000001	47.2812	0.0	0.0	0.0	8.9435	9.6646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9251	0.0	0.0	11.6836	0.0	36.6541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.837	0.0	0.0	0.0
K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	1848.4614	866.7747	2849.35	1493.7336	806.6804	945.0038999999999	666.2611	508.725	2021.6053	768.7336	2629.3004	1678.5507	4195.2708	1140.9385	1839.1606	658.7891999999999	1924.2604999999999	889.4391	972.2955000000001	1964.8464	420.1342	315.4705	116.0428	594.8387	556.2632	366.1616	348.7294	2063.5987	2837.377	549.7002	909.3217	1247.6226	1038.6215	3252.9755	1640.356	530.9844	443.0518	350.0563	227.55519999999999	753.9922	1455.4113	793.7989	567.6397	299.1026	1092.2155
K01141	exodeoxyribonuclease I [EC:3.1.11.1]	96.2706	60.919	306.3214	738.4721000000001	372.9187	340.2754	562.3447	49.1256	255.1106	517.26	72.21170000000001	325.503	965.9764	531.0815	357.8592	65.5206	880.1789	267.3468	0.0	309.8248	7.2031	119.5384	21.9726	77.2795	125.22739999999999	111.7416	13.5412	373.3761	480.6537	93.0579	176.2597	56.589999999999996	80.6575	71.70570000000001	22.2408	42.706	80.5658	13.4902	9.5584	151.3862	73.59200000000001	5.4181	49.8445	12.6088	322.0376
K01142	exodeoxyribonuclease III [EC:3.1.11.2]	2079.3042	1018.4519	5854.3359	3270.8828	2112.7598	1574.547	2126.7441	889.469	3425.3779	1350.6612	4076.4716	2476.0412	9546.73	2436.3854	6047.2178	1219.7163	2701.1111	2016.8051	3255.3483	3355.3196	1299.9758	1040.6736	777.2277	1580.6718	1003.5028	712.9583	1149.7959	5883.6346	6964.9805	2963.7042	1442.2017	1625.1878	2217.1056	5750.9423	2534.2062	1095.2086	1126.6389	736.7619	572.6364	1118.2826	2269.1039	1592.0021	1163.0274	1032.619	2039.5628
K01147	exoribonuclease II [EC:3.1.13.1]	0.0	51.2224	897.6877	485.65070000000003	349.45259999999996	281.1242	131.916	75.1606	0.0	472.70889999999997	274.4944	388.0431	627.8126000000001	735.7855	1722.8485	592.2351	717.8798	125.0434	80.277	71.8283	93.4783	74.6046	5.5767	19.2843	331.2835	97.92960000000001	211.8107	1302.1797000000001	171.67430000000002	55.858999999999995	477.13009999999997	29.4385	628.7597999999999	253.8815	183.44799999999998	221.3016	32.0	117.1828	26.0	164.929	27.711100000000002	20.4227	106.5937	17.7943	488.2315
K01151	deoxyribonuclease IV [EC:3.1.21.2]	460.8136	93.42249999999999	644.9325	255.8137	383.6248	145.9153	248.7298	183.19219999999999	665.1307	95.2397	619.7609	274.4052	917.5974	66.3184	172.8547	11.078100000000001	291.2987	272.5633	579.1134	426.6313	232.6351	141.7836	137.30180000000001	224.9589	59.779900000000005	71.97970000000001	278.5763	82.8741	1795.4531	444.72860000000003	21.3765	387.9821	211.5593	1670.5442	241.43710000000002	204.60809999999998	148.7678	8.1893	78.477	122.9343	494.36400000000003	256.3421	68.86760000000001	246.8887	47.5705
K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	1876.3953999999999	765.2522	5312.2584	2385.4365	2043.7864	1262.8176	2184.4807	585.3461	3321.1506	863.9095	4171.9349	1421.957	5788.4871	2057.8683	2700.5197	592.4526	4317.2998	1306.6103	1795.5212	2844.1987	928.6365	822.1855	491.9452	796.1969	446.98629999999997	298.125	1091.2391	1304.7816	5355.0293	2343.7534	601.7777	2103.7483	1942.4957	5585.2811	1181.7103	714.5019	814.7958	312.0174	248.0072	574.1967	1501.2085	983.2749	384.34159999999997	665.3678	1046.8636
